source_id,location_name,category_name,product_name,product_name_cleaned,description,base,base_price,add_on_name,price
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Salt,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Pepper,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Ketchup,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Multigrain Brioche Bun,0.55,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Bacon,1.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,American Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Tomato,0.2
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Lettuce,0.2
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Pickles,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Mayo,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Mustard,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Salt,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Pepper,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Ketchup,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,Gluten Free Bun,1.7,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Bacon,1.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,American Cheese,0.3
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Tomato,0.2
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Lettuce,0.2
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Mayo,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Mustard,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Salt,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Pepper,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Ketchup,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Spicy Deluxe No Cheese Meal,Spicy Deluxe No Cheese Meal,,White Bun (Unbuttered),0.25,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,American Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Tomato,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Lettuce,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Bacon,1.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Mayo,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Mustard,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Salt,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Pepper,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Ketchup,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Buttered),0.25,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Pickles,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,American Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Tomato,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Lettuce,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Bacon,1.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Mayo,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Mustard,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Salt,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Pepper,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Ketchup,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,Gluten Free Bun,1.7,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,American Cheese,0.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Tomato,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Lettuce,0.2
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Bacon,1.3
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Mayo,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Mustard,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Salt,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Pepper,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Ketchup,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Grilled Chicken Sandwich Meal,Grilled Chicken Sandwich Meal,,White Bun (Unbuttered),0.25,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,American Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Tomato,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Lettuce,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Bacon,1.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Mayo,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Mustard,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Salt,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Pepper,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Ketchup,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Buttered),0.25,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,American Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Tomato,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Lettuce,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Bacon,1.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Mayo,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Mustard,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Salt,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Pepper,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Ketchup,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Garden Herb Ranch Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Zesty Buffalo Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Sweet and Spicy Sriracha Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,Gluten Free Bun,1.7,Honey Roasted BBQ Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Colby Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Pepper Jack Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,American Cheese,0.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Tomato,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Lettuce,0.2
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Bacon,1.3
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Pickles,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Mayo,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Mustard,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Hot Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Salt,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Pepper,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Ketchup,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Chick-fil-A® Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Polynesian Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Barbeque Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Honey Mustard Sauce,0.0
02746,5 Points In-Line,Meals,Club w/ Colby Jack Meal,Club W Colby Jack Meal,,White Bun (Unbuttered),0.25,Garden Herb Ranch Sauce,0.0
